district,date,day_of_week,month,is_weekend,is_holiday,holiday_name,holiday_proximity,season,district_type,waste_kg
Godawari,2024-09-03,1,9,0,0,,4,monsoon,rural,404.7
Dakshinkali,2024-09-03,1,9,0,0,,4,monsoon,rural,274.5
Kathmandu-Core,2024-09-04,2,9,0,0,,3,monsoon,commercial,3352.4
Lalitpur,2024-09-04,2,9,0,0,,3,monsoon,commercial,3434.1
Bhaktapur,2024-09-04,2,9,0,0,,3,monsoon,commercial,1785.3
Kirtipur,2024-09-04,2,9,0,0,,3,monsoon,residential,1189.3
Madhyapur Thimi,2024-09-04,2,9,0,0,,3,monsoon,residential,1641.7
Budhanilkantha,2024-09-04,2,9,0,0,,3,monsoon,suburban,975.3
Tokha,2024-09-04,2,9,0,0,,3,monsoon,suburban,727.3
Chandragiri,2024-09-04,2,9,0,0,,3,monsoon,rural,496.1
Godawari,2024-09-04,2,9,0,0,,3,monsoon,rural,313.9
Dakshinkali,2024-09-04,2,9,0,0,,3,monsoon,rural,305.0
Kathmandu-Core,2024-09-05,3,9,0,0,,2,monsoon,commercial,3580.3
Lalitpur,2024-09-05,3,9,0,0,,2,monsoon,commercial,4195.3
Bhaktapur,2024-09-05,3,9,0,0,,2,monsoon,commercial,3175.3
Kirtipur,2024-09-05,3,9,0,0,,2,monsoon,residential,1682.8
Madhyapur Thimi,2024-09-05,3,9,0,0,,2,monsoon,residential,1923.4
Budhanilkantha,2024-09-05,3,9,0,0,,2,monsoon,suburban,1287.2
Tokha,2024-09-05,3,9,0,0,,2,monsoon,suburban,927.2
Chandragiri,2024-09-05,3,9,0,0,,2,monsoon,rural,546.1
Godawari,2024-09-05,3,9,0,0,,2,monsoon,rural,487.7
Dakshinkali,2024-09-05,3,9,0,0,,2,monsoon,rural,281.7
Kathmandu-Core,2024-09-06,4,9,0,0,,1,monsoon,commercial,4163.0
Lalitpur,2024-09-06,4,9,0,0,,1,monsoon,commercial,3445.1
Bhaktapur,2024-09-06,4,9,0,0,,1,monsoon,commercial,2603.8
Kirtipur,2024-09-06,4,9,0,0,,1,monsoon,residential,2348.3
Madhyapur Thimi,2024-09-06,4,9,0,0,,1,monsoon,residential,1888.6
Budhanilkantha,2024-09-06,4,9,0,0,,1,monsoon,suburban,1383.2
Tokha,2024-09-06,4,9,0,0,,1,monsoon,suburban,1015.0
Chandragiri,2024-09-06,4,9,0,0,,1,monsoon,rural,573.1
Godawari,2024-09-06,4,9,0,0,,1,monsoon,rural,574.9
Dakshinkali,2024-09-06,4,9,0,0,,1,monsoon,rural,411.5
Kathmandu-Core,2024-09-07,5,9,1,1,Teej,0,monsoon,commercial,4046.0
Lalitpur,2024-09-07,5,9,1,1,Teej,0,monsoon,commercial,4031.1
Bhaktapur,2024-09-07,5,9,1,1,Teej,0,monsoon,commercial,3123.2
Kirtipur,2024-09-07,5,9,1,1,Teej,0,monsoon,residential,2377.6
Madhyapur Thimi,2024-09-07,5,9,1,1,Teej,0,monsoon,residential,2376.6
Budhanilkantha,2024-09-07,5,9,1,1,Teej,0,monsoon,suburban,1334.3
Tokha,2024-09-07,5,9,1,1,Teej,0,monsoon,suburban,1604.5
Chandragiri,2024-09-07,5,9,1,1,Teej,0,monsoon,rural,764.6
Godawari,2024-09-07,5,9,1,1,Teej,0,monsoon,rural,540.6
Dakshinkali,2024-09-07,5,9,1,1,Teej,0,monsoon,rural,444.2
Kathmandu-Core,2024-09-08,6,9,1,0,,1,monsoon,commercial,3471.6
Lalitpur,2024-09-08,6,9,1,0,,1,monsoon,commercial,3335.5
Bhaktapur,2024-09-08,6,9,1,0,,1,monsoon,commercial,3004.5
Kirtipur,2024-09-08,6,9,1,0,,1,monsoon,residential,2155.9
Madhyapur Thimi,2024-09-08,6,9,1,0,,1,monsoon,residential,2332.4
Budhanilkantha,2024-09-08,6,9,1,0,,1,monsoon,suburban,1334.1
Tokha,2024-09-08,6,9,1,0,,1,monsoon,suburban,1080.7
Chandragiri,2024-09-08,6,9,1,0,,1,monsoon,rural,423.0
Godawari,2024-09-08,6,9,1,0,,1,monsoon,rural,543.7
Dakshinkali,2024-09-08,6,9,1,0,,1,monsoon,rural,410.8
Kathmandu-Core,2024-09-09,0,9,0,0,,2,monsoon,commercial,3745.1
Lalitpur,2024-09-09,0,9,0,0,,2,monsoon,commercial,4295.0
Bhaktapur,2024-09-09,0,9,0,0,,2,monsoon,commercial,2541.8
Kirtipur,2024-09-09,0,9,0,0,,2,monsoon,residential,1694.4
Madhyapur Thimi,2024-09-09,0,9,0,0,,2,monsoon,residential,2172.6
Budhanilkantha,2024-09-09,0,9,0,0,,2,monsoon,suburban,1172.7
Tokha,2024-09-09,0,9,0,0,,2,monsoon,suburban,970.3
Chandragiri,2024-09-09,0,9,0,0,,2,monsoon,rural,559.7
Godawari,2024-09-09,0,9,0,0,,2,monsoon,rural,575.9
Dakshinkali,2024-09-09,0,9,0,0,,2,monsoon,rural,300.6
Kathmandu-Core,2024-09-10,1,9,0,0,,3,monsoon,commercial,3138.8
Lalitpur,2024-09-10,1,9,0,0,,3,monsoon,commercial,2377.8
Bhaktapur,2024-09-10,1,9,0,0,,3,monsoon,commercial,2102.6
Kirtipur,2024-09-10,1,9,0,0,,3,monsoon,residential,1268.4
Madhyapur Thimi,2024-09-10,1,9,0,0,,3,monsoon,residential,1504.7
Budhanilkantha,2024-09-10,1,9,0,0,,3,monsoon,suburban,865.8
Tokha,2024-09-10,1,9,0,0,,3,monsoon,suburban,835.6
Chandragiri,2024-09-10,1,9,0,0,,3,monsoon,rural,469.0
Godawari,2024-09-10,1,9,0,0,,3,monsoon,rural,318.1
Dakshinkali,2024-09-10,1,9,0,0,,3,monsoon,rural,283.5
Kathmandu-Core,2024-09-11,2,9,0,0,,4,monsoon,commercial,2717.1
Lalitpur,2024-09-11,2,9,0,0,,4,monsoon,commercial,2271.2
Bhaktapur,2024-09-11,2,9,0,0,,4,monsoon,commercial,1919.9
Kirtipur,2024-09-11,2,9,0,0,,4,monsoon,residential,1372.8
Madhyapur Thimi,2024-09-11,2,9,0,0,,4,monsoon,residential,2045.3
Budhanilkantha,2024-09-11,2,9,0,0,,4,monsoon,suburban,944.2
Tokha,2024-09-11,2,9,0,0,,4,monsoon,suburban,624.3
Chandragiri,2024-09-11,2,9,0,0,,4,monsoon,rural,393.8
Godawari,2024-09-11,2,9,0,0,,4,monsoon,rural,419.8
Dakshinkali,2024-09-11,2,9,0,0,,4,monsoon,rural,352.2
Kathmandu-Core,2024-09-12,3,9,0,0,,5,monsoon,commercial,2404.8
Lalitpur,2024-09-12,3,9,0,0,,5,monsoon,commercial,2071.7
Bhaktapur,2024-09-12,3,9,0,0,,5,monsoon,commercial,2413.8
Kirtipur,2024-09-12,3,9,0,0,,5,monsoon,residential,1492.3
Madhyapur Thimi,2024-09-12,3,9,0,0,,5,monsoon,residential,1419.0
Budhanilkantha,2024-09-12,3,9,0,0,,5,monsoon,suburban,955.2
Tokha,2024-09-12,3,9,0,0,,5,monsoon,suburban,523.6
Chandragiri,2024-09-12,3,9,0,0,,5,monsoon,rural,422.6
Godawari,2024-09-12,3,9,0,0,,5,monsoon,rural,388.7
Dakshinkali,2024-09-12,3,9,0,0,,5,monsoon,rural,312.8
Kathmandu-Core,2024-09-13,4,9,0,0,,4,monsoon,commercial,2817.3
Lalitpur,2024-09-13,4,9,0,0,,4,monsoon,commercial,2918.9
Bhaktapur,2024-09-13,4,9,0,0,,4,monsoon,commercial,1892.5
Kirtipur,2024-09-13,4,9,0,0,,4,monsoon,residential,1586.8
Madhyapur Thimi,2024-09-13,4,9,0,0,,4,monsoon,residential,1526.9
Budhanilkantha,2024-09-13,4,9,0,0,,4,monsoon,suburban,921.9
Tokha,2024-09-13,4,9,0,0,,4,monsoon,suburban,711.3
Chandragiri,2024-09-13,4,9,0,0,,4,monsoon,rural,491.8
Godawari,2024-09-13,4,9,0,0,,4,monsoon,rural,445.5
Dakshinkali,2024-09-13,4,9,0,0,,4,monsoon,rural,295.6
Kathmandu-Core,2024-09-14,5,9,1,0,,3,monsoon,commercial,2536.1
Lalitpur,2024-09-14,5,9,1,0,,3,monsoon,commercial,1989.2
Bhaktapur,2024-09-14,5,9,1,0,,3,monsoon,commercial,2090.3
Kirtipur,2024-09-14,5,9,1,0,,3,monsoon,residential,1700.4
Madhyapur Thimi,2024-09-14,5,9,1,0,,3,monsoon,residential,2368.1
Budhanilkantha,2024-09-14,5,9,1,0,,3,monsoon,suburban,855.6
Tokha,2024-09-14,5,9,1,0,,3,monsoon,suburban,967.4
Chandragiri,2024-09-14,5,9,1,0,,3,monsoon,rural,496.6
Godawari,2024-09-14,5,9,1,0,,3,monsoon,rural,444.6
Dakshinkali,2024-09-14,5,9,1,0,,3,monsoon,rural,426.3
Kathmandu-Core,2024-09-15,6,9,1,0,,2,monsoon,commercial,3428.4
Lalitpur,2024-09-15,6,9,1,0,,2,monsoon,commercial,3276.2
Bhaktapur,2024-09-15,6,9,1,0,,2,monsoon,commercial,2800.8
Kirtipur,2024-09-15,6,9,1,0,,2,monsoon,residential,2550.5
Madhyapur Thimi,2024-09-15,6,9,1,0,,2,monsoon,residential,2679.7
Budhanilkantha,2024-09-15,6,9,1,0,,2,monsoon,suburban,1187.2
Tokha,2024-09-15,6,9,1,0,,2,monsoon,suburban,900.3
Chandragiri,2024-09-15,6,9,1,0,,2,monsoon,rural,562.5
Godawari,2024-09-15,6,9,1,0,,2,monsoon,rural,505.5
Dakshinkali,2024-09-15,6,9,1,0,,2,monsoon,rural,454.1
Kathmandu-Core,2024-09-16,0,9,0,0,,1,monsoon,commercial,4212.6
Lalitpur,2024-09-16,0,9,0,0,,1,monsoon,commercial,3122.6
Bhaktapur,2024-09-16,0,9,0,0,,1,monsoon,commercial,2421.9
Kirtipur,2024-09-16,0,9,0,0,,1,monsoon,residential,1772.9
Madhyapur Thimi,2024-09-16,0,9,0,0,,1,monsoon,residential,2155.4
Budhanilkantha,2024-09-16,0,9,0,0,,1,monsoon,suburban,809.6
Tokha,2024-09-16,0,9,0,0,,1,monsoon,suburban,856.5
Chandragiri,2024-09-16,0,9,0,0,,1,monsoon,rural,534.9
Godawari,2024-09-16,0,9,0,0,,1,monsoon,rural,528.4
Dakshinkali,2024-09-16,0,9,0,0,,1,monsoon,rural,327.2
Kathmandu-Core,2024-09-17,1,9,0,1,Indra Jatra,0,monsoon,commercial,3451.8
Lalitpur,2024-09-17,1,9,0,1,Indra Jatra,0,monsoon,commercial,4311.2
Bhaktapur,2024-09-17,1,9,0,1,Indra Jatra,0,monsoon,commercial,2731.4
Kirtipur,2024-09-17,1,9,0,1,Indra Jatra,0,monsoon,residential,1833.1
Madhyapur Thimi,2024-09-17,1,9,0,1,Indra Jatra,0,monsoon,residential,2198.0
Budhanilkantha,2024-09-17,1,9,0,1,Indra Jatra,0,monsoon,suburban,1316.6
Tokha,2024-09-17,1,9,0,1,Indra Jatra,0,monsoon,suburban,1040.6
Chandragiri,2024-09-17,1,9,0,1,Indra Jatra,0,monsoon,rural,465.9
Godawari,2024-09-17,1,9,0,1,Indra Jatra,0,monsoon,rural,621.4
Dakshinkali,2024-09-17,1,9,0,1,Indra Jatra,0,monsoon,rural,487.0
Kathmandu-Core,2024-09-18,2,9,0,0,,1,monsoon,commercial,4162.9
Lalitpur,2024-09-18,2,9,0,0,,1,monsoon,commercial,3003.0
Bhaktapur,2024-09-18,2,9,0,0,,1,monsoon,commercial,2500.6
Kirtipur,2024-09-18,2,9,0,0,,1,monsoon,residential,1851.8
Madhyapur Thimi,2024-09-18,2,9,0,0,,1,monsoon,residential,2207.2
Budhanilkantha,2024-09-18,2,9,0,0,,1,monsoon,suburban,1260.5
Tokha,2024-09-18,2,9,0,0,,1,monsoon,suburban,886.7
Chandragiri,2024-09-18,2,9,0,0,,1,monsoon,rural,554.5
Godawari,2024-09-18,2,9,0,0,,1,monsoon,rural,512.9
Dakshinkali,2024-09-18,2,9,0,0,,1,monsoon,rural,430.0
Kathmandu-Core,2024-09-19,3,9,0,0,,2,monsoon,commercial,4187.4
Lalitpur,2024-09-19,3,9,0,0,,2,monsoon,commercial,3807.1
Bhaktapur,2024-09-19,3,9,0,0,,2,monsoon,commercial,2588.3
Kirtipur,2024-09-19,3,9,0,0,,2,monsoon,residential,2167.0
Madhyapur Thimi,2024-09-19,3,9,0,0,,2,monsoon,residential,2160.5
Budhanilkantha,2024-09-19,3,9,0,0,,2,monsoon,suburban,1046.3
Tokha,2024-09-19,3,9,0,0,,2,monsoon,suburban,1136.2
Chandragiri,2024-09-19,3,9,0,0,,2,monsoon,rural,595.1
Godawari,2024-09-19,3,9,0,0,,2,monsoon,rural,460.4
Dakshinkali,2024-09-19,3,9,0,0,,2,monsoon,rural,345.0
Kathmandu-Core,2024-09-20,4,9,0,0,,3,monsoon,commercial,3321.8
Lalitpur,2024-09-20,4,9,0,0,,3,monsoon,commercial,3049.8
Bhaktapur,2024-09-20,4,9,0,0,,3,monsoon,commercial,2179.3
Kirtipur,2024-09-20,4,9,0,0,,3,monsoon,residential,1597.2
Madhyapur Thimi,2024-09-20,4,9,0,0,,3,monsoon,residential,2059.7
Budhanilkantha,2024-09-20,4,9,0,0,,3,monsoon,suburban,1094.1
Tokha,2024-09-20,4,9,0,0,,3,monsoon,suburban,826.3
Chandragiri,2024-09-20,4,9,0,0,,3,monsoon,rural,507.7
Godawari,2024-09-20,4,9,0,0,,3,monsoon,rural,353.9
Dakshinkali,2024-09-20,4,9,0,0,,3,monsoon,rural,318.7
Kathmandu-Core,2024-09-21,5,9,1,0,,4,monsoon,commercial,3072.6
Lalitpur,2024-09-21,5,9,1,0,,4,monsoon,commercial,2344.7
Bhaktapur,2024-09-21,5,9,1,0,,4,monsoon,commercial,1947.8
Kirtipur,2024-09-21,5,9,1,0,,4,monsoon,residential,1576.9
Madhyapur Thimi,2024-09-21,5,9,1,0,,4,monsoon,residential,1583.4
Budhanilkantha,2024-09-21,5,9,1,0,,4,monsoon,suburban,894.4
Tokha,2024-09-21,5,9,1,0,,4,monsoon,suburban,786.2
Chandragiri,2024-09-21,5,9,1,0,,4,monsoon,rural,368.7
Godawari,2024-09-21,5,9,1,0,,4,monsoon,rural,430.9
Dakshinkali,2024-09-21,5,9,1,0,,4,monsoon,rural,390.1
Kathmandu-Core,2024-09-22,6,9,1,0,,5,monsoon,commercial,2249.5
Lalitpur,2024-09-22,6,9,1,0,,5,monsoon,commercial,2846.6
Bhaktapur,2024-09-22,6,9,1,0,,5,monsoon,commercial,2301.2
Kirtipur,2024-09-22,6,9,1,0,,5,monsoon,residential,1922.3
Madhyapur Thimi,2024-09-22,6,9,1,0,,5,monsoon,residential,1677.8
Budhanilkantha,2024-09-22,6,9,1,0,,5,monsoon,suburban,1088.6
Tokha,2024-09-22,6,9,1,0,,5,monsoon,suburban,715.0
Chandragiri,2024-09-22,6,9,1,0,,5,monsoon,rural,490.9
Godawari,2024-09-22,6,9,1,0,,5,monsoon,rural,439.0
Dakshinkali,2024-09-22,6,9,1,0,,5,monsoon,rural,375.4
Kathmandu-Core,2024-09-23,0,9,0,0,,6,monsoon,commercial,2423.5
Lalitpur,2024-09-23,0,9,0,0,,6,monsoon,commercial,2268.5
Bhaktapur,2024-09-23,0,9,0,0,,6,monsoon,commercial,2006.8
Kirtipur,2024-09-23,0,9,0,0,,6,monsoon,residential,1200.2
Madhyapur Thimi,2024-09-23,0,9,0,0,,6,monsoon,residential,1588.4
Budhanilkantha,2024-09-23,0,9,0,0,,6,monsoon,suburban,712.8
Tokha,2024-09-23,0,9,0,0,,6,monsoon,suburban,782.9
Chandragiri,2024-09-23,0,9,0,0,,6,monsoon,rural,341.9
Godawari,2024-09-23,0,9,0,0,,6,monsoon,rural,378.8
Dakshinkali,2024-09-23,0,9,0,0,,6,monsoon,rural,287.6
Kathmandu-Core,2024-09-24,1,9,0,0,,7,monsoon,commercial,2721.7
Lalitpur,2024-09-24,1,9,0,0,,7,monsoon,commercial,2862.0
Bhaktapur,2024-09-24,1,9,0,0,,7,monsoon,commercial,2032.8
Kirtipur,2024-09-24,1,9,0,0,,7,monsoon,residential,1333.4
Madhyapur Thimi,2024-09-24,1,9,0,0,,7,monsoon,residential,1392.3
Budhanilkantha,2024-09-24,1,9,0,0,,7,monsoon,suburban,686.2
Tokha,2024-09-24,1,9,0,0,,7,monsoon,suburban,779.4
Chandragiri,2024-09-24,1,9,0,0,,7,monsoon,rural,343.1
Godawari,2024-09-24,1,9,0,0,,7,monsoon,rural,378.3
Dakshinkali,2024-09-24,1,9,0,0,,7,monsoon,rural,272.7
Kathmandu-Core,2024-09-25,2,9,0,0,,8,monsoon,commercial,3212.0
Lalitpur,2024-09-25,2,9,0,0,,8,monsoon,commercial,2578.2
Bhaktapur,2024-09-25,2,9,0,0,,8,monsoon,commercial,1893.3
Kirtipur,2024-09-25,2,9,0,0,,8,monsoon,residential,1550.8
Madhyapur Thimi,2024-09-25,2,9,0,0,,8,monsoon,residential,1647.7
Budhanilkantha,2024-09-25,2,9,0,0,,8,monsoon,suburban,931.7
Tokha,2024-09-25,2,9,0,0,,8,monsoon,suburban,790.1
Chandragiri,2024-09-25,2,9,0,0,,8,monsoon,rural,344.6
Godawari,2024-09-25,2,9,0,0,,8,monsoon,rural,408.0
Dakshinkali,2024-09-25,2,9,0,0,,8,monsoon,rural,302.3
Kathmandu-Core,2024-09-26,3,9,0,0,,7,monsoon,commercial,2607.7
Lalitpur,2024-09-26,3,9,0,0,,7,monsoon,commercial,2596.8
Bhaktapur,2024-09-26,3,9,0,0,,7,monsoon,commercial,1961.9
Kirtipur,2024-09-26,3,9,0,0,,7,monsoon,residential,1402.6
Madhyapur Thimi,2024-09-26,3,9,0,0,,7,monsoon,residential,1647.5
Budhanilkantha,2024-09-26,3,9,0,0,,7,monsoon,suburban,1051.8
Tokha,2024-09-26,3,9,0,0,,7,monsoon,suburban,845.1
Chandragiri,2024-09-26,3,9,0,0,,7,monsoon,rural,355.9
Godawari,2024-09-26,3,9,0,0,,7,monsoon,rural,401.9
Dakshinkali,2024-09-26,3,9,0,0,,7,monsoon,rural,326.5
Kathmandu-Core,2024-09-27,4,9,0,0,,6,monsoon,commercial,3356.5
Lalitpur,2024-09-27,4,9,0,0,,6,monsoon,commercial,3267.5
Bhaktapur,2024-09-27,4,9,0,0,,6,monsoon,commercial,2643.0
Kirtipur,2024-09-27,4,9,0,0,,6,monsoon,residential,1728.8
Madhyapur Thimi,2024-09-27,4,9,0,0,,6,monsoon,residential,1761.9
Budhanilkantha,2024-09-27,4,9,0,0,,6,monsoon,suburban,1091.0
Tokha,2024-09-27,4,9,0,0,,6,monsoon,suburban,821.9
Chandragiri,2024-09-27,4,9,0,0,,6,monsoon,rural,457.5
Godawari,2024-09-27,4,9,0,0,,6,monsoon,rural,386.9
Dakshinkali,2024-09-27,4,9,0,0,,6,monsoon,rural,361.2
Kathmandu-Core,2024-09-28,5,9,1,0,,5,monsoon,commercial,2276.6
Lalitpur,2024-09-28,5,9,1,0,,5,monsoon,commercial,2850.4
Bhaktapur,2024-09-28,5,9,1,0,,5,monsoon,commercial,2298.4
Kirtipur,2024-09-28,5,9,1,0,,5,monsoon,residential,1423.5
Madhyapur Thimi,2024-09-28,5,9,1,0,,5,monsoon,residential,1902.0
Budhanilkantha,2024-09-28,5,9,1,0,,5,monsoon,suburban,738.5
Tokha,2024-09-28,5,9,1,0,,5,monsoon,suburban,884.6
Chandragiri,2024-09-28,5,9,1,0,,5,monsoon,rural,490.6
Godawari,2024-09-28,5,9,1,0,,5,monsoon,rural,399.5
Dakshinkali,2024-09-28,5,9,1,0,,5,monsoon,rural,357.2
Kathmandu-Core,2024-09-29,6,9,1,0,,4,monsoon,commercial,3116.5
Lalitpur,2024-09-29,6,9,1,0,,4,monsoon,commercial,2261.6
Bhaktapur,2024-09-29,6,9,1,0,,4,monsoon,commercial,1892.8
Kirtipur,2024-09-29,6,9,1,0,,4,monsoon,residential,2014.9
Madhyapur Thimi,2024-09-29,6,9,1,0,,4,monsoon,residential,2250.6
Budhanilkantha,2024-09-29,6,9,1,0,,4,monsoon,suburban,987.8
Tokha,2024-09-29,6,9,1,0,,4,monsoon,suburban,922.7
Chandragiri,2024-09-29,6,9,1,0,,4,monsoon,rural,514.9
Godawari,2024-09-29,6,9,1,0,,4,monsoon,rural,391.8
Dakshinkali,2024-09-29,6,9,1,0,,4,monsoon,rural,331.5
Kathmandu-Core,2024-09-30,0,9,0,0,,3,monsoon,commercial,3238.2
Lalitpur,2024-09-30,0,9,0,0,,3,monsoon,commercial,3055.3
Bhaktapur,2024-09-30,0,9,0,0,,3,monsoon,commercial,1999.1
Kirtipur,2024-09-30,0,9,0,0,,3,monsoon,residential,1211.3
Madhyapur Thimi,2024-09-30,0,9,0,0,,3,monsoon,residential,1863.6
Budhanilkantha,2024-09-30,0,9,0,0,,3,monsoon,suburban,798.4
Tokha,2024-09-30,0,9,0,0,,3,monsoon,suburban,682.0
Chandragiri,2024-09-30,0,9,0,0,,3,monsoon,rural,417.8
Godawari,2024-09-30,0,9,0,0,,3,monsoon,rural,421.6
Dakshinkali,2024-09-30,0,9,0,0,,3,monsoon,rural,294.9
Kathmandu-Core,2024-10-01,1,10,0,0,,2,autumn,commercial,9778.7
Lalitpur,2024-10-01,1,10,0,0,,2,autumn,commercial,8303.3
Bhaktapur,2024-10-01,1,10,0,0,,2,autumn,commercial,6658.6
Kirtipur,2024-10-01,1,10,0,0,,2,autumn,residential,3975.6
Madhyapur Thimi,2024-10-01,1,10,0,0,,2,autumn,residential,2898.0
Budhanilkantha,2024-10-01,1,10,0,0,,2,autumn,suburban,2395.6
Tokha,2024-10-01,1,10,0,0,,2,autumn,suburban,2129.9
Chandragiri,2024-10-01,1,10,0,0,,2,autumn,rural,1070.5
Godawari,2024-10-01,1,10,0,0,,2,autumn,rural,1083.0
Dakshinkali,2024-10-01,1,10,0,0,,2,autumn,rural,807.7
Kathmandu-Core,2024-10-02,2,10,0,0,,1,autumn,commercial,11277.3
Lalitpur,2024-10-02,2,10,0,0,,1,autumn,commercial,9350.8
Bhaktapur,2024-10-02,2,10,0,0,,1,autumn,commercial,6253.7
Kirtipur,2024-10-02,2,10,0,0,,1,autumn,residential,3658.6
Madhyapur Thimi,2024-10-02,2,10,0,0,,1,autumn,residential,4103.3
Budhanilkantha,2024-10-02,2,10,0,0,,1,autumn,suburban,2349.4
Tokha,2024-10-02,2,10,0,0,,1,autumn,suburban,2118.4
Chandragiri,2024-10-02,2,10,0,0,,1,autumn,rural,1129.0
Godawari,2024-10-02,2,10,0,0,,1,autumn,rural,894.6
Dakshinkali,2024-10-02,2,10,0,0,,1,autumn,rural,889.9
Kathmandu-Core,2024-10-03,3,10,0,1,Ghatasthapana,0,autumn,commercial,13914.8
Lalitpur,2024-10-03,3,10,0,1,Ghatasthapana,0,autumn,commercial,9870.5
Bhaktapur,2024-10-03,3,10,0,1,Ghatasthapana,0,autumn,commercial,10188.5
Kirtipur,2024-10-03,3,10,0,1,Ghatasthapana,0,autumn,residential,4782.8
Madhyapur Thimi,2024-10-03,3,10,0,1,Ghatasthapana,0,autumn,residential,5924.7
Budhanilkantha,2024-10-03,3,10,0,1,Ghatasthapana,0,autumn,suburban,3789.6
Tokha,2024-10-03,3,10,0,1,Ghatasthapana,0,autumn,suburban,2863.4
Chandragiri,2024-10-03,3,10,0,1,Ghatasthapana,0,autumn,rural,1819.1
Godawari,2024-10-03,3,10,0,1,Ghatasthapana,0,autumn,rural,1348.4
Dakshinkali,2024-10-03,3,10,0,1,Ghatasthapana,0,autumn,rural,1122.9
Kathmandu-Core,2024-10-04,4,10,0,0,,1,autumn,commercial,9811.7
Lalitpur,2024-10-04,4,10,0,0,,1,autumn,commercial,7734.2
Bhaktapur,2024-10-04,4,10,0,0,,1,autumn,commercial,7002.2
Kirtipur,2024-10-04,4,10,0,0,,1,autumn,residential,3276.3
Madhyapur Thimi,2024-10-04,4,10,0,0,,1,autumn,residential,4207.7
Budhanilkantha,2024-10-04,4,10,0,0,,1,autumn,suburban,2591.0
Tokha,2024-10-04,4,10,0,0,,1,autumn,suburban,2166.9
Chandragiri,2024-10-04,4,10,0,0,,1,autumn,rural,1302.5
Godawari,2024-10-04,4,10,0,0,,1,autumn,rural,1109.5
Dakshinkali,2024-10-04,4,10,0,0,,1,autumn,rural,945.7
Kathmandu-Core,2024-10-05,5,10,1,0,,2,autumn,commercial,8748.7
Lalitpur,2024-10-05,5,10,1,0,,2,autumn,commercial,6527.4
Bhaktapur,2024-10-05,5,10,1,0,,2,autumn,commercial,6234.4
Kirtipur,2024-10-05,5,10,1,0,,2,autumn,residential,3912.1
Madhyapur Thimi,2024-10-05,5,10,1,0,,2,autumn,residential,4482.7
Budhanilkantha,2024-10-05,5,10,1,0,,2,autumn,suburban,2617.0
Tokha,2024-10-05,5,10,1,0,,2,autumn,suburban,2066.6
Chandragiri,2024-10-05,5,10,1,0,,2,autumn,rural,1101.3
Godawari,2024-10-05,5,10,1,0,,2,autumn,rural,1125.1
Dakshinkali,2024-10-05,5,10,1,0,,2,autumn,rural,1057.5
Kathmandu-Core,2024-10-06,6,10,1,0,,3,autumn,commercial,4712.8
Lalitpur,2024-10-06,6,10,1,0,,3,autumn,commercial,3669.9
Bhaktapur,2024-10-06,6,10,1,0,,3,autumn,commercial,3847.4
Kirtipur,2024-10-06,6,10,1,0,,3,autumn,residential,2207.8
Madhyapur Thimi,2024-10-06,6,10,1,0,,3,autumn,residential,2635.0
Budhanilkantha,2024-10-06,6,10,1,0,,3,autumn,suburban,1363.5
Tokha,2024-10-06,6,10,1,0,,3,autumn,suburban,1352.0
Chandragiri,2024-10-06,6,10,1,0,,3,autumn,rural,569.2
Godawari,2024-10-06,6,10,1,0,,3,autumn,rural,632.7
Dakshinkali,2024-10-06,6,10,1,0,,3,autumn,rural,595.8
Kathmandu-Core,2024-10-07,0,10,0,0,,3,autumn,commercial,5024.7
Lalitpur,2024-10-07,0,10,0,0,,3,autumn,commercial,5396.9
Bhaktapur,2024-10-07,0,10,0,0,,3,autumn,commercial,3642.7
Kirtipur,2024-10-07,0,10,0,0,,3,autumn,residential,1729.6
Madhyapur Thimi,2024-10-07,0,10,0,0,,3,autumn,residential,2160.0
Budhanilkantha,2024-10-07,0,10,0,0,,3,autumn,suburban,1031.6
Tokha,2024-10-07,0,10,0,0,,3,autumn,suburban,1081.9
Chandragiri,2024-10-07,0,10,0,0,,3,autumn,rural,590.0
Godawari,2024-10-07,0,10,0,0,,3,autumn,rural,606.3
Dakshinkali,2024-10-07,0,10,0,0,,3,autumn,rural,408.2
Kathmandu-Core,2024-10-08,1,10,0,0,,2,autumn,commercial,9184.5
Lalitpur,2024-10-08,1,10,0,0,,2,autumn,commercial,7266.1
Bhaktapur,2024-10-08,1,10,0,0,,2,autumn,commercial,8006.2
Kirtipur,2024-10-08,1,10,0,0,,2,autumn,residential,3582.4
Madhyapur Thimi,2024-10-08,1,10,0,0,,2,autumn,residential,5050.4
Budhanilkantha,2024-10-08,1,10,0,0,,2,autumn,suburban,2726.7
Tokha,2024-10-08,1,10,0,0,,2,autumn,suburban,2189.7
Chandragiri,2024-10-08,1,10,0,0,,2,autumn,rural,1297.0
Godawari,2024-10-08,1,10,0,0,,2,autumn,rural,1083.9
Dakshinkali,2024-10-08,1,10,0,0,,2,autumn,rural,636.5
Kathmandu-Core,2024-10-09,2,10,0,0,,1,autumn,commercial,9003.3
Lalitpur,2024-10-09,2,10,0,0,,1,autumn,commercial,8663.8
Bhaktapur,2024-10-09,2,10,0,0,,1,autumn,commercial,6585.1
Kirtipur,2024-10-09,2,10,0,0,,1,autumn,residential,3097.7
